id,qid1,qid2,answer1,answer2,is_duplicate
3627,7255,7256,Mengapa saya harus mencintai diri saya sendiri?,Mengapa saya tidak mencintai diri saya sendiri?,0
3628,7257,7258,Mengapa partai politik India tidak berada di bawah RTI?,Mengapa partai politik tidak berada di bawah RTI?,1
3629,7259,7260,Apakah Rajnikanth seorang Marathi?,Bisakah Rajnikanth berbicara dalam bahasa Marathi?,0
3630,7261,7262,Apa itu kedokteran gigi kosmetik?,Apa yang bisa dilakukan kedokteran gigi kosmetik?,1
3631,7263,7264,Di mana saya dapat menemukan semua pertanyaan dan jawaban anonim saya di Quora?,"Di mana saya dapat menemukan jawaban, pertanyaan, komentar, dan aktivitas anonim saya lainnya di Quora?",1
3632,7265,7266,Apa situs terbaik untuk resep vegan dan vegan?,Apa resep vegan terbaik?,0
3633,7267,7268,Saya memiliki 43% nilai kelulusan. Apakah saya memenuhi syarat untuk mengikuti ujian perbankan?,"Saya memiliki nilai kelulusan 43%, apakah saya memenuhi syarat untuk ujian perbankan?",1
3634,7269,7270,Dushka Zapata: Bisakah Anda menceritakan kisah Anda dan Pacar?,Bagaimana Dushka Zapata bertemu pacarnya?,1
3635,7271,7272,Bagaimana cara menurunkan inflasi di negara maju?,Bagaimana cara menurunkan inflasi di negara berkembang?,0
3636,7273,7274,Bagaimana saya bisa belajar untuk mendapatkan nilai yang lebih baik?,Apa yang dapat saya lakukan untuk mendapatkan nilai yang lebih baik pada kuartal berikutnya?,1
3637,7275,7276,Lengkapi Kalimat: Selalu menjadi ...?,Bisakah kamu melengkapi kalimat ini?,0
3638,7277,7278,Bagaimana cat kuku menghilangkan cat kuku?,Bagaimana Anda menghapus cat kuku?,0
3639,7279,7280,Bagaimana cara membangun tim untuk situs web?,Apa sajakah cara yang baik untuk membangun tim?,0
3640,7281,7282,Versi PS4 mana yang harus saya beli?,Saya punya PS2. Haruskah saya membeli PS4? Mengapa?,0
3641,7283,7284,Apa itu Klub Seratus Persen IBM?,Siapa pesaing terbesar IBM Watson?,0
3642,7285,7286,Apa indikator PDB sebagai ukuran standar hidup yang baik?,Apakah PDB merupakan ukuran yang baik untuk standar hidup?,1
3643,7287,7288,"Percakapan: Apa jawaban yang bagus untuk pertanyaan: ""Apa yang terjadi?""",Apa cara terbaik untuk membuat percakapan yang hebat?,0
3644,7289,7290,Mengapa saya memiliki garis di leher saya?,Apa yang bisa membantu mengatasi nyeri leher?,0
3645,7291,7292,Bagaimana cara menghapus foto cadangan otomatis dari galeri saya di Samsung note 3 saya?,Bagaimana cara membuka kunci Samsung Note 3 secara resmi?,0
3646,7293,7294,Apa cara terbaik untuk mengobati gangguan stres pasca-trauma dengan hipnosis?,Bagaimana cara mengobati PTSD (gangguan stres pascatrauma)?,0
3647,7295,7296,Bagaimana cara mempelajari penggunaan artikel dalam waktu singkat?,"Bagaimana cara mempelajari penggunaan artikel ""a"", ""an"", dan ""the"" yang tepat dalam tulisan saya?",0
3648,7297,7298,Apakah mungkin untuk meminta kartu debit Chase atau kartu kredit Chase Freedom pengganti secara online?,Bisakah saya menggunakan kartu kredit sebagai kartu debit?,0
3649,7299,7300,Bagaimana seseorang bisa menjadi manajer produk yang baik?,Bagaimana cara menjadi manajer produk yang baik?,1
3650,7301,7302,Apakah wanita suka memberikan pekerjaan pukulan?,Apakah wanita menikmatinya saat mereka memberi pria blowjob?,1
3651,7303,7304,Apa cara terbaik untuk membedakan sumber daya terbarukan dan tak terbarukan?,Apa itu sumber daya terbarukan dan tidak terbarukan?,0
3652,7305,7306,Apa saja contoh situs web statis yang sangat keren?,Apa cara terbaik untuk menyiapkan komentar di situs web HTML statis?,0
3653,7307,7308,Apa pendapat orang-orang di Kuba tentang normalisasi hubungan diplomatik dengan Amerika Serikat?,"Perusahaan (Amerika) mana yang pindah ke Kuba, setelah hubungan (agak) normal?",0
3654,7309,7310,Bagaimana saya menjadi dewasa?,Bagaimana saya menjadi dewasa dan masuk akal?,1
3655,7311,7312,Mengapa tingkat totipotensi meningkat pada tumbuhan bukan pada hewan karena hewan adalah ciptaan yang lebih tinggi?,"Mengapa manusia begitu tidak menghormati hewan, tumbuhan, dan bentuk kehidupan Bumi lainnya secara umum?",0
3656,7313,7314,Bisakah kita menjadi spesies yang punah hidup kembali?,Bisakah kita mengembalikan spesies yang punah karena campur tangan manusia? Haruskah kita?,0
3657,7315,7316,Bagaimana Anda memperbarui akun email Yahoo Anda?,Bagaimana cara menonaktifkan akun Yahoo?,0
3658,7317,7318,"Apakah ada kebenaran dalam pernyataan Giriraj Singh: ""Jika Rajiv menikah dengan seorang Wanita Nigeria, apakah Kongres akan menerimanya? Jika Sonia tidak berkulit putih, apakah partai akan menerimanya""?","Jika seorang pria Muslim menikah dengan seorang wanita Kristen, apakah diperbolehkan dalam Islam jika dia terus menjadi seorang Kristen dan tidak masuk Islam?",0
3659,7319,7320,Bagaimana Dirpy.com menghasilkan uang?,Bagaimana kamraa.com menghasilkan uang?,0
3660,7321,7322,Apakah Meksiko memiliki tembok di perbatasan selatannya?,Akankah tembok perbatasan dengan Meksiko berhasil?,0
3661,7323,7324,Bagaimana bisa seseorang menelepon orang lain dari nomor yang sudah tidak aktif lagi?,Bagaimana cara mengetahui jika orang lain menggunakan nomor telepon atau data saya?,0
3662,7325,7326,Mengapa pengemudi bus menunggu di halte padahal tidak ada yang naik atau turun?,"Apakah mengatakan ""terima kasih"" saat keluar dari bus membuat pengemudi bus gila?",0
3663,7327,7328,Bagaimana rasanya memiliki penis besar?,Bagaimana rasanya memiliki penis yang besar?,1
3664,7329,7330,Apa pertanyaan paling bodoh yang ditanyakan saat wawancara?,Apa pertanyaan yang paling banyak ditanyakan dalam sebuah wawancara?,0
3665,7331,7332,Apa hal paling aneh yang pernah kamu lakukan untuk seorang teman?,Apa hal paling aneh yang pernah kamu lakukan untuk/untuk temanmu?,1
3666,7333,7334,"Lingkungan bisnis yang serba cepat saat ini, menurut Anda apa tantangan utama manusia yang dihadapi oleh organisasi dan bagaimana cara mengatasinya?",Apa saja tantangan utama manusia dalam lingkungan bisnis yang serba cepat saat ini. Bagaimana cara mengatasinya?,1
3667,7335,7336,Mengapa AS menjatuhkan bom nuklir di Hiroshima dan Nagasaki?,Apakah benar-benar perlu menjatuhkan bom nuklir di atas Hiroshima dan Nagasaki selama Perang Dunia 2?,1
3668,7337,7338,Apakah hewan bunuh diri?,Hewan apa yang bunuh diri?,1
3669,7339,7340,Saya memberikan wawancara di IBM. Mereka mengambil biometrik saya dan meminta untuk pergi. Apakah saya terpilih?,Saya memberikan wawancara di IBM. Mereka mengambil biometrik saya dan meminta untuk pergi. Apakah saya terpilih atau tidak?,1
3670,7341,7342,"Saya tidak punya uang untuk membeli Macbook Pro 2016 baru (Touch bar), haruskah saya membeli Macbook Pro i5 2015 atau pindah ke merek lain seperti Dell XPS atau Surface Pro 4?",Haruskah saya membeli MacBook pro 2016 atau MacBook pro 2015 baru?,1
3671,7343,7344,Mana yang lebih baik Nexus 6p atau oneplus 3?,"Mana yang lebih baik, Nexus 5 atau OnePlus?",0
3672,7345,7346,Di mana Kain mendapatkan istrinya?,Siapa yang dinikahi Kain dan Habel?,0
3673,7347,7348,Apakah Ataturk berpotensi gay atau mandul karena dia tidak pernah menjadi ayah dari anak-anak?,"Apakah Ataturk lurus, biseksual atau gay? Bukti apa yang dapat Anda berikan kepada saya untuk membuktikan atau menyangkalnya?",0
3674,7349,7350,Apakah ada cara untuk mempersiapkan diri sebelum mengikuti Berger Aptitude for Programming Test?,Apa saja alasan untuk mengambil Parallel Programming sebelum lulus?,0
3675,7351,7352,Apa reaksi antara Kalsium Karbonat dan Asam Klorida?,Apa reaksi yang disebabkan oleh magnesium karbonat dan asam nitrat?,0
3676,7353,7354,Berapa tingkat Konversi dari dispersas.com?,Berapa tingkat konversi diapers.com?,0
3677,7355,7356,"Jika GST datang, pajak jalan semua negara bagian akan sama?","Jika saya memilih perguruan tinggi kedokteran di negara bagian saya di semua konseling India, apakah saya masih dapat mendaftar untuk perguruan tinggi kedokteran yang sama di konseling negara bagian?",0
3678,7357,7358,"Jika jam bergerak lebih lambat di pesawat ruang angkasa yang bergerak mendekati kecepatan cahaya, apakah seseorang benar-benar merasa waktu kedipannya jauh lebih lama daripada di bumi?",Apakah saya membuang-buang waktu melakukan sesuatu yang tidak berhubungan dengan pekerjaan saya di masa depan?,0
3679,7359,7360,Bagaimana gambar dihamparkan di Photoshop?,Bagaimana Anda membuat vektor gambar di Photoshop?,0
3680,7361,7362,Seberapa menyeramkan bagi pria berusia 25 tahun untuk berkencan dengan gadis berusia 18-20 tahun?,Bolehkah pria berusia 25 tahun berkencan dengan gadis berusia 18 tahun?,1
3681,7363,7364,Apakah setiap bisnis baru harus berupa start up?,Apa sajakah cara untuk memulai bisnis?,0
3682,7365,7366,Bagaimana cara mendapatkan pengembalian dana dari LinkedIn Premium?,Bisakah saya mendapatkan pengembalian dana dari LinkedIn Premium setelah seminggu?,0
3683,7367,7368,Mengapa semua aplikasi saya di Google Play Store mengatakan unduhan tertunda?,Bagaimana cara meningkatkan unduhan aplikasi Android di Google Play Store?,0
3684,7369,7370,Apa perbedaan antara kemokin dan sitokin?,Apa perbedaan antara kemokin dan sitokin?,1
3685,7371,7372,Bagaimana cara membagi pecahan?,Bagaimana cara membagi pecahan campuran?,0
3686,7373,7374,"Bisakah bau bensin, solar atau bahan bakar lainnya berbahaya bagi kesehatan manusia?",Apa yang akan terjadi jika semua minyak habis?,0
3687,7375,7376,Apa cara terbaik untuk mendapatkan tidur malam yang nyenyak?,Apa yang dapat saya lakukan untuk mendapatkan tidur malam yang nyenyak?,1
3688,7377,7378,Kapan orang mulai tersenyum di foto?,Mengapa manusia lebih banyak tersenyum pada kamera daripada pada orang?,0
3689,7379,7380,"Apa itu Sahara, dan bagaimana suhu rata-rata di sana dibandingkan dengan yang ada di Dasht-e Margo?","Apa itu Sahara, dan bagaimana suhu rata-rata di sana dibandingkan dengan yang ada di Gurun Namib?",1
3690,7381,7382,Bagaimana saya berpakaian seperti tahun 1990 jika saya seorang pria?,Bagaimana saya berpakaian jika saya kembali pada tahun yang disebut 1990 jika saya seorang pria?,1
3691,7383,7384,Mengapa penting untuk bahagia?,Apakah bahagia itu mudah?,0
3692,7385,7386,Bagaimana kemungkinan hamil pada hari terakhir haid?,Bagaimana kemungkinan hamil sehari sebelum haid?,0
3693,7387,7388,Apakah Pornhub Premium aman untuk membayar dengan kartu kredit?,Apakah aman memasukkan kartu kredit saya ke iTunes?,0
3694,7389,7390,Apa itu CMU Sphinx (pengenalan ucapan)?,Apakah ada orang yang melakukan pengenalan ucapan oleh CMU Sphinx?,0
3695,7391,7392,Bagaimana cara melepas colokan headphone yang putus di dalam monitor?,Apakah jumlah total kebahagiaan manusia melebihi jumlah total penderitaan manusia dari waktu ke waktu?,0
3696,7393,7394,Mengapa Laptop saya berjalan lambat?,Mengapa laptop saya lambat?,0
3697,7395,7396,Siapa yang akan memenangkan Super Bowl 51?,Tim apa yang akan memenangkan Super Bowl 2011?,0
3698,7397,7398,Bagaimana cara menyelesaikan soal limit ini?,Bagaimana caramu menyelesaikan soal limit ini?,0
3699,7399,7400,Apa yang akan terjadi jika Rahul Gandhi menjadi PM?,Apa jadinya jika Rahul Gandhi menjadi PM India?,1
3700,7401,7402,Apa ideologi Pol Pot?,Apa ideologi Pakistan?,0
3701,7403,7404,Bagaimana cara belajar bioinformatika?,Bagaimana saya bisa belajar bioinformatika?,1
3702,7405,7406,Akankah India melanggar Perjanjian Air Sindhu dengan Pakistan?,Bagaimana jika India melanggar Perjanjian Air Indus dengan Pakistan? Seberapa besar pengaruhnya terhadap Pakistan?,0
3703,7407,7408,Apakah hubungan jarak jauh berhasil?,Apakah hubungan jarak jauh pernah berhasil?,1
3704,7409,7410,Apakah Anda penuh kasih sayang?,Apa anjing yang paling penyayang?,0
3705,7411,7412,Apa rumus untuk menemukan 'hitungan paling sedikit' dari vernier caliper?,Adakah cara lain menghitung rumus luas permukaan prisma segitiga selain cara biasa? (cara yang unik),0
3706,7413,7414,"Apa saja film dokumenter sains yang bagus, selain Grand Design Stephen Hawking?",Apa saja film dokumenter sains yang bagus?,0
3707,7415,7416,Apa saja contoh molekul polar dan non polar?,Apa yang membuat molekul bersifat polar atau non polar? Saya mencari jawaban singkat,0
3708,7417,7418,Bagaimana saya bisa masuk ke Harvard?,Bagaimana saya bisa masuk ke Universitas Harvard?,1
3709,7419,7420,Apa saja gejala kurangnya aliran darah yang cukup ke otak?,Mengapa meningkatkan aliran darah otak membuat saya menjadi tegang?,0
3710,7421,7422,"Saya telah bekerja di TCS selama 2 tahun 5 bulan dan ingin mengambil cuti untuk persiapan CAT. Apakah ada ketentuan untuk mengambil LWP karena alasan ini? Jika tidak, apa yang harus saya lakukan?",Apakah mungkin mengambil LWP 2 bulan di TCS untuk pria? Alasan apa yang bisa diberikan?,0
3711,7423,7424,Apa headphone terbaik di bawah 5000?,Headphone mana yang terbaik di bawah INR 5000?,1
3712,7425,7426,Apa itu sebi?,Apa pekerjaan SEBI?,1
3713,7427,7428,Bagaimana cara kerja chatbot?,Bagaimana cara kerja chatbot?,1
3714,7429,7430,Mengapa kaum liberal membenci polisi?,Ayah saya melakukan hal-hal buruk. Bagaimana saya harus memberitahu dia untuk berhenti?,0
3715,7431,7432,Bagaimana ISS mengorbit bumi?,"Jika saya melompat keluar dari ISS, apakah saya akan jatuh kembali ke Bumi atau mengorbit planet ini?",0
3716,7433,7434,Mengapa tidak ada lemon di India?,Apakah lemon meningkatkan keadilan?,0
3717,7435,7436,Bagaimana Anda akan menginvestasikan 50 dolar?,Bagaimana Anda menginvestasikan 50 dolar dengan bijak?,1
3718,7437,7438,Apa itu profil pribadi?,Apa itu tes profil kepribadian?,0
3719,7439,7440,Bagaimana Perang Dunia III akan dimulai?,Apa yang berpotensi memicu Perang Dunia III?,1
3720,7441,7442,Bagaimana cara menjadi pendamping pria?,Bagaimana cara bergabung dengan layanan pendamping pria?,0
3721,7443,7444,Bisakah beberapa mengunduh foto dari ponsel Anda?,Bisakah seseorang mengunduh foto dari ponsel Anda?,1
3722,7445,7446,Bagaimana saya bisa menjadi manusia yang sempurna?,Apakah ada manusia yang sempurna?,0
3723,7447,7448,Apa saja teknik Black Hat SEO?,Apa saja teknik SEO yang dianggap Black Hat SEO?,0
3724,7449,7450,Apakah asuransi mobil wajib di India?,Mengapa asuransi mobil wajib di india?,0
3725,7451,7452,Apa yang akan terjadi jika Bumi berhenti berputar dalam sekejap?,"Apa yang akan terjadi jika Bumi dan semua objek terestrial tiba-tiba berhenti berputar, tetapi atmosfer mempertahankan kecepatannya?",1
3726,7453,7454,Berapa lama minyak goreng yang tidak terpakai dapat disimpan sebelum menjadi tengik?,Apa peran minyak saat memasak?,0
3727,7455,7456,Saya berolahraga secara teratur dan sekarang saya mulai mengonsumsi mass gainer. Bagaimana saya memastikan bahwa saya tidak mendapatkan lemak di sekitar perut saya?,Mengapa Anda mengambil penambah massa setelah berolahraga?,0
3728,7457,7458,Apa cara kerja terbaik untuk menghilangkan kebencian / Kebencian dari hati saya terhadap mereka yang menganiaya saya?,Bisakah Anda memeriksa situs saya dan memberi tahu saya perusahaan gateway Pembayaran terbaik yang sesuai dengan model bisnis saya? Saya pikir aplikasi saya berfungsi sebagai pusat pembayaran. chipn.info,0
3729,7459,7460,Apa yang akan terjadi jika Donald Trump menjadi presiden?,Apa yang Anda pikirkan ketika Donald Trump adalah presiden Amerika Serikat?,1
3730,7461,7462,Apa pendapat Anda tentang keputusan Pemerintah India untuk mengganti 1000 uang kertas dengan 2000 uang kertas?,Apa pendapat Anda tentang larangan Rs. 500 dan Rp. 1000 mata uang kertas?,1
3731,7463,7464,Apa film Halloween yang sempurna?,Apa 3 film Halloween favorit Anda?,1
3732,7465,7466,Apakah Anda akan tinggal di Mars?,Apakah Anda ingin menetap di Mars?,1
3733,7467,7468,Apa cara mudah menghasilkan uang secara online?,Bagaimana saya bisa menghasilkan uang secara online dengan mudah?,1
3734,7469,7470,Apa yang membuat hubungan romantis berhasil?,Apa yang membuat suatu hubungan berhasil?,1
3735,7471,7472,Apa saja tips untuk melewati proses wawancara kerja di Tripadvisor?,Apa saja tips agar lolos proses wawancara kerja di IBM?,0
3736,7473,7474,Siapa artis terbaik yang pernah ada?,Siapa artis terbaik yang pernah ada?,1
3737,7475,7476,Apa perbedaan antara antena radio dan antena router nirkabel?,Bagaimana headphone berfungsi sebagai Antena untuk memutar saluran radio FM di Ponsel? Mengapa perusahaan seluler tidak memasang Antena bawaan yang sama di ponsel agar dapat memutar FM tanpa headphone?,0
3738,7477,7478,Apa adaptasi dari penguin raja?,Apa adaptasi penguin kerajaan?,0
3739,7479,7480,Bagaimana HP OfficeJet 4620 Airprint dibandingkan dengan HP Color LaserJet Enterprise M553n?,Bagaimana HP OfficeJet 4620 Airprint dibandingkan dengan HP Color LaserJet Pro M452dn?,0
3740,7481,7482,Apakah Quora hanya untuk orang cerdas?,Apakah situs Quora ini hanya untuk mereka yang sangat cerdas?,1
3741,7483,7484,Apakah diperlukan tulangan sudut pada keempat sudut pelat geladak gorong-gorong yang miring?,Apakah ada aplikasi TV yang menyertakan saluran AXN di Inggris?,0
3742,7485,7486,Apa tempat paling menakjubkan untuk dikunjungi di dunia?,Apa tempat paling menakjubkan untuk dikunjungi di dunia? Mengapa?,1
3743,7487,7488,Mengapa saya bergabung dengan Quora?,Mengapa Anda tidak bergabung dengan Quora?,0
3744,7489,7490,Di mana saya dapat membeli pakaian replay yang terjangkau?,Di mana saya bisa membeli pakaian berburu yang terjangkau?,0
3745,7491,7492,Bagaimana cara memfaktorkan [matematika] x(y^2 - z^2) + y(z^2 - x^2) + z(y^2 - x^2)[/matematika]?,Bagaimana cara memfaktorkan [matematika]x(y^2 -z^2) + y(z^2 -x^2) + z(x^2 -y^2)?[/math],0
3746,7493,7494,Apakah Muslim meludahi makanan sebelum menyajikannya kepada orang lain?,Apakah orang ingin mendapatkan opsi sanitasi dari hotel dan restoran sebelum makanan disajikan?,0
3747,7495,7496,Apakah foton benar-benar gelombang dan partikel?,"Bagaimana jika semuanya adalah gelombang, dan tidak ada partikel?",0
3748,7497,7498,"Apa saja hal yang harus dilakukan di Pai, Thailand yang tidak boleh saya lewatkan?","Hal apa saja yang bisa kamu lakukan di Pai, Thailand?",1
3749,7499,7500,Bagaimana cara memasarkan aplikasi Android saya?,Apa cara terbaik untuk memasarkan aplikasi Android?,1
3750,7501,7502,Apakah Quora down?,Apakah Quora down?,1
3751,7503,7504,Mengapa beeminder menggunakan analogi untuk mendeskripsikan pengguna sebagai kecoak?,Tlg siapa saja dari lasi Romania saya benar-benar butuh bantuan?,0
3752,7505,7506,Ada apa dengan obsesi orang-orang di Quora dengan IQ?,Mengapa orang-orang di Quora terobsesi dengan IQ mereka?,1
3753,7507,7508,Apa ruang lingkup mba dalam manajemen daya?,"Halo teman-teman, Apa ruang lingkup MBA dalam Manajemen Daya (pembelajaran jarak jauh) di India? Saya mengejar kursus ini melalui UPES Delhi.",0
3754,7509,7510,Apa itu mengintai?,"Apakah Anda mengintip, atau apakah Anda mengintip anak Anda?",0
3755,7511,7512,Bagaimana cara menulis Muhammad Shamnu dalam bahasa Arab?,"Bagaimana saya bisa menulis ""Biarlah"" dalam bahasa Arab?",0
3756,7513,7514,"Setiap makhluk hidup terran berasal dari nenek moyang yang sama dan kehidupan hanya muncul sekali dalam 4,6 bi tahun. Jadi tidak mungkin terjadi di luar Bumi, bukan?","Meskipun sangat tidak mungkin, apakah ada kemungkinan bahwa Bumi adalah satu-satunya planet di alam semesta yang memiliki kehidupan?",0
3757,7515,7516,Apa saja kalimat Indah untuk mengomentari gambar yang indah?,Apa saja garis indah pada wanita?,0
3758,7517,7518,Bagaimana cara meningkatkan kinerja laptop saya?,Bagaimana cara meningkatkan kinerja laptop saya?,1
3759,7519,7520,"Jika Anda akan diberikan satu permintaan, apakah itu dan mengapa?","Jika kamu dikabulkan satu permintaan, apa yang akan kamu minta?",1
3760,7521,7522,Seperti apa rasanya bekerja di DE Shaw?,Bagaimana rasanya magang di DE Shaw?,0
3761,7523,7524,Mengapa Wikipedia tidak mengintegrasikan iklan opsional?,Mengapa Wikipedia tidak menjalankan iklan opsional?,1
3762,7525,7526,Bagaimana saya lulus tes narkoba untuk methamphetamine?,Apakah olahraga membantu lulus tes narkoba?,1
3763,7527,7528,"Apa itu Sahara, dan bagaimana suhu rata-rata di sana dibandingkan dengan yang ada di Gurun Great Victoria?","Apa itu Sahara, dan bagaimana suhu rata-rata di sana dibandingkan dengan yang ada di Gurun Namib?",1
3764,7529,7530,Berapa kali Anda harus mencuci rambut?,Seberapa sering saya harus mencuci rambut?,1
3765,7531,7532,Apa fungsi utama dari jaringan tulang rawan?,Apa fungsi utama jaringan epitel pada lambung?,0
3766,7533,7534,Bisakah orang mendengar suara arus listrik?,Apa suara licin yang saya dengar di leher saya?,0
3767,7535,7536,Bagaimana cara mengumpulkan dana untuk startup saya?,Bagaimana cara mengumpulkan dana untuk startup baru?,1
3768,7537,7538,Bagaimana cara menjadi dealer senjata internasional di Irlandia?,Bagaimana cara menjadi pedagang senjata massal internasional?,0
3769,7539,7540,Apa saja keterampilan khusus yang harus dimiliki seorang remaja agar siap untuk kehidupan dewasa?,Apa saja buku yang harus dibaca untuk remaja?,0
3770,7541,7542,Apa yang bisa dilakukan untuk merilis film MADRAS CAFE di Tamilnadu?,Apa yang bisa dilakukan untuk merilis film MADRAS CAFE di Chennai?,0
3771,7543,7544,Haruskah pemuda terlibat dalam politik?,Haruskah saya terlibat dalam politik?,0
3772,7545,7546,Apa kerugian atau kesalahan dalam Komite Lodha?,Apa yang dilakukan panitia ad hoc?,0
3773,7547,7548,Mengapa kelelawar tidak dapat menemukan cara untuk segera keluar setelah ia masuk ke dalam ruangan? Gagal menggunakan ultrasoniknya?,Mengapa kita tidak dapat menghitung sifat kimia suatu molekul atau ion hanya dengan komponen-komponennya? Apakah ada cara untuk mengetahuinya tanpa eksperimen?,0
3774,7549,7550,Apa cara yang baik untuk membuat musik?,Bagaimana saya bisa membuat musik?,1
3775,7551,7552,Bisakah pria menjadi feminis? Bagaimana mereka bisa membantu?,Bisakah pria menjadi sekutu untuk momen feminis?,0
3776,7553,7554,Apakah sesuatu yang Anda lihat di Quora membantu Anda menjawab wawancara kerja dengan baik?,Mengapa tidak ada waktu tayang Shin Godzilla di bioskop AMC?,0
3777,7555,7556,Manakah mobil 7 tempat duduk terbaik di India di bawah 20 lakh?,Manakah mobil bekas terbaik di bawah 10 lakh di India?,0
3778,7557,7558,Bagaimana cara melacak ponsel Android dengan ID Gmail?,Bagaimana cara menambahkan dan menyinkronkan beberapa akun Gmail ke ponsel Android saya?,0
3779,7559,7560,Apa sajakah cara menarik untuk menginvestasikan 80.000 INR?,"Apa cara terbaik untuk Berinvestasi INR 10,00,000?",0
3780,7561,7562,Benarkah robot akan mengambil alih pekerjaan?,Seberapa besar kemungkinan robot mengambil pekerjaan dalam jumlah besar?,1
3781,7563,7564,Apa beberapa hal yang dilakukan orang yang benar-benar mengganggu Anda?,Apa beberapa hal yang dilakukan orang yang benar-benar mengganggu Anda?,1
3782,7565,7566,Apakah PDB merupakan ukuran yang baik untuk standar hidup?,Apa ukuran terbaik dari standar hidup suatu negara?,0
3783,7567,7568,Bagaimana cara menambah tinggi badan secara alami?,Apa suplemen terbaik untuk menambah tinggi badan?,0
3784,7569,7570,Apa yang baru dalam kasus pembunuhan Sheena Vora?,Apa sebenarnya kasus Sheena Bora? Mengapa mendapat begitu banyak perhatian?,0
3785,7571,7572,"Apa tema drama ""The Diviners""?",Bagaimana Anda memainkan 21 Pertanyaan?,0
3786,7573,7574,Bisakah matthew Perry menari dalam kehidupan nyata?,Apa saja fakta mencengangkan tentang Matthew Perry (Chandler Bing)?,0
3787,7575,7576,5 cc sama dengan berapa ml?,"Bagaimana Anda menghitung berapa botol air 16,9 oz sama dengan satu galon?",0
3788,7577,7578,Apa cara terbaik untuk mulai belajar pemrograman?,Apa cara terbaik untuk mempelajari bahasa pemrograman komputer?,1
3789,7579,7580,Apa definisi 'sedulous' dan bagaimana Anda menggunakannya dalam sebuah kalimat?,Apa definisi dari 'peremptorily' dan bagaimana penggunaannya dalam sebuah kalimat?,0
3790,7581,7582,Bagaimana saya bisa mengurangi lemak perut dan pinggul saya tanpa melakukan olahraga?,"Bagaimana cara menghilangkan lemak perut tanpa berolahraga, itu membuat saya stres?",1
3791,7583,7584,Mengapa orang membenci smiley?,Apakah orang tidak menyukai wajah smiley kuning?,0
3792,7585,7586,Apa fungsi dasar dari sebuah mesin?,Apa fungsi dasar mesin?,0
3793,7587,7588,Apa blog pemrograman terbaik?,Apa itu blog pemrograman terbaik?,1
3794,7589,7590,Bagaimana saya bisa mendapat penghasilan dari online?,Bisakah saya mendapatkan uang secara online?,1
3795,7591,7592,Berapa gaji yang bisa saya dapatkan jika saya terpilih untuk McAfee dengan pengalaman 3 tahun?,"Berapa gaji yang dapat saya harapkan setelah 3 tahun pengalaman di java sebagai insinyur perangkat lunak mulai dari 3,25?",0
3796,7593,7594,Apa metode terbaik untuk menghilangkan stretch mark lama?,Apa cara efektif untuk menghilangkan atau mencegah stretch mark?,1
3797,7595,7596,Apa penyebab gagalnya pemberontakan tahun 1857?,Apa warisan dari pemberontakan tahun 1857?,0
3798,7597,7598,"Siapa ""playmaker deep lie"" sepakbola terbaik di bawah 23 tahun?",Siapa playmaker sepakbola terbaik di bawah 21 tahun?,0
3799,7599,7600,Algoritma apa yang digunakan Uberpool? Terakhir kali saya dikumpulkan dua kali dalam satu perjalanan.,Bagaimana perbandingan algoritma pencocokan UberPOOL dan Lyft Line?,0
3800,7601,7602,Apakah saya benar bahwa mayoritas orang menginginkan mediasi karena kompleksitas yang mereka miliki di masa lalu?,Menurut Anda apa yang akan menjadi hasil dari negosiasi perjanjian bilateral antara UE dan Swiss?,0
3801,7603,7604,Mengapa Kazakhstan terkurung daratan?,Apa itu Kazakstan?,0
3802,7605,7606,Teknologi: Apa gadget berkemah terbaik?,Apa saja gadget luar ruangan terbaik?,1
3803,7607,7608,Bagaimana Google Research melakukan perekrutannya?,"Bagaimana Anda mendapatkan pekerjaan di tim khusus di Google seperti Brain, Research, ATAP?",0
3804,7609,7610,Bagaimana rasanya membunuh seseorang?,Bagaimana rasanya membunuh manusia?,1
3805,7611,7612,Berapa kecepatan Voyager 1 saat ini dalam mph?,Di mana saya bisa mendapatkan layanan pemindahan furnitur lokal atau jarak jauh terbaik di Central Coast?,0
3806,7613,7614,Apa petualangan akhir pekan terbaik dari Pune?,Apa tempat nongkrong terbaik di akhir pekan di Pune?,1
3807,7615,7616,Apa yang Anda sukai dari menjadi seorang pengacara?,Apa yang Anda sukai dari menjadi seorang pengacara?,1
3808,7617,7618,"Lab mana yang lebih baik: Lab Riset XEROX atau Lab Inovasi TCS, di India?",Apa laboratorium penelitian ilmu komputer di India? Bagaimana mahasiswa CSE tahun ketiga dapat magang di laboratorium ini?,0
3809,7619,7620,Apa itu sel surya?,Bagaimana cara kerja sel surya?,0
3810,7621,7622,Berapa nilai nama domain usa.care?,Apakah nama domain artfulcom.com bernilai sesuatu?,0
3811,7623,7624,Bagaimana cara melewati icloud di iphone curian?,Apakah benar-benar mungkin untuk menghapus kunci iCloud di iPhone?,1
3812,7625,7626,Apa ciri fisik khas pria yang menarik?,Bagaimana cara meningkatkan daya tarik fisik saya sebagai seorang pria?,0
3813,7627,7628,Bagaimana saya mulai belajar bahasa c?,Bagaimana seorang siswa dapat mulai belajar pemrograman c?,1
