id,qid1,qid2,answer1,answer2,is_duplicate
8079,16159,16160,Kacamata Woody Allen merek apa?,Kacamata apa yang dipakai Yale di Woody Allen's Manhattan?,0
8080,16161,16162,"Bagaimana Anda mengatakan ""cintaku"" dalam bahasa Yunani?","Bagaimana Anda mengatakan ""Aku mencintaimu selamanya"" dalam bahasa Yunani?",0
8081,16163,16164,Apa komposisi asam asetat?,Apa itu asam asetat?,0
8082,16165,16166,Bagaimana saya harus mempersiapkan Phd di IIT atau IISc dalam ilmu komputer?,Haruskah saya melamar Phd reguler di IISc atau IIT dalam ilmu komputer?,0
8083,16167,16168,Apa hal teraneh yang pernah kamu lihat di bidang teknik?,Apa hal teraneh yang pernah kamu lihat dilakukan oleh Anjing?,0
8084,16169,16170,Manakah cara terbaik untuk belajar meretas hanya sebagai hobi?,Apa situs peretasan gratis terbaik?,1
8085,16171,16172,Apakah ada perapal mantra online gratis?,Bagaimana cara menemukan perapal mantra yang bagus?,0
8086,16173,16174,Apa hal paling memalukan yang pernah kamu lakukan di depan gebetanmu?,Apa momen memalukan di depan gebetanmu?,1
8087,16175,16176,Bagaimana sikloheksana larut dalam air?,Apakah yodium larut dalam air?,0
8088,16177,16178,Haruskah saya bekerja untuk menghindari ejekan dan omelan sehari-hari dari orang tua saya?,Bagaimana cara mendapatkan pelanggan pertama saya untuk perusahaan pengembang perangkat lunak?,0
8089,16179,16180,Apa pendapat Anda tentang Stoicisme?,Saya lemah dalam kimia seberapa sulit kimia di perguruan tinggi teknik mana pun di cabang mana pun dan berapa lama kimia akan bertahan sampai saya lulus?,0
8090,16181,16182,Apakah imigrasi di luar negeri memiliki keluhan?,Bagaimana cara mengajukan keluhan di forum konsumen?,0
8091,16183,16184,Apa alasan sucide?,Apa alasan sucide?,0
8092,16185,16186,Apa itu ram dalam konteks komputer?,Apa yang dimaksud RAM dengan komputer?,1
8093,16187,16188,Apa ide hadiah yang bagus untuk seorang ayah di usia akhir 40-an?,Apa sajakah ide hadiah yang bagus untuk ayah pacar saya?,0
8094,16189,16190,Bagaimana saya bisa menghasilkan uang dari drone?,Bagaimana saya bisa menghasilkan uang dari drone Inspire 1?,1
8095,16191,16192,Apa Perangkat Lunak Desain 3D yang paling ramah pengguna untuk desainer pemula?,Berapa harga model 3d mobil yang Anda desain?,0
8096,16193,16194,Seperti apa bentuk ion aluminium kompleks dan EDTA?,"Mengapa Gallium ""melelehkan"" Aluminium?",0
8097,16195,16196,Apakah tekanan teman sebaya berbahaya atau bermanfaat bagi siswa dan individu pada umumnya?,Apakah tekanan teman sebaya berbahaya atau bermanfaat bagi individu?,1
8098,16197,16198,"Saya mendapat kutipan untuk 3 hal saat mengemudi. Saya memperbaiki 2 lainnya, tetapi saya juga punya satu untuk mengemudi tanpa SIM. Bisakah saya memecatnya?","Saya sedang mengerjakan proyek ""IDENTIFIKASI GENDER DENGAN SUARA"". Adakah yang bisa membantu saya memberi tahu teknik apa yang saya gunakan untuk menghilangkan kebisingan dalam suara? terima kasih",0
8099,16199,16200,Apa buku filsafat terbaik untuk pemula?,Apa sajakah buku ekonomi yang bagus untuk pemula?,0
8100,16201,16202,Bisakah saya membeli emas di satu negara dan menjualnya di negara lain?,Bagaimana cara mengirim bunga dari satu negara ke negara lain?,0
8101,16203,16204,Apa yang dilakukan CEO pemula?,Apa yang dilakukan CEO pemula?,1
8102,16205,16206,Berapa gaji Chef Gordon Ramsey kepada kepala kokinya?,"Berapa harga chef Marcus Samuelsson untuk ""membeli kembali"" namanya?",0
8103,16207,16208,Di mana letak filsafat/etika moral dalam situasi kehidupan konkrit manusia modern/kontemporer?,Haruskah Clinton keluar dan membiarkan Sanders mencalonkan diri melawan Trump?,0
8104,16209,16210,Apa itu One Fitness?,Apa yang harus dilakukan agar bugar?,0
8105,16211,16212,Apa arti Habibi dalam bahasa arab?,"Apa arti ""shukran"" dalam Bahasa Arab?",0
8106,16213,16214,Apa saja pekerjaan fleksibel di pekerjaan rumahan yang membayar minimal 14/jam dan tidak mengharuskan saya bekerja dengan jam kerja minimum?,Teknik pengujian mana yang akan Anda terapkan untuk mengetahui kemungkinan masalah dalam aplikasi tanpa menjalankannya?,0
8107,16215,16216,Apa pertanyaan yang paling banyak diikuti di tahun 2016?,Apa pertanyaan yang paling banyak diikuti di Quora selama 2016 sejauh ini?,1
8108,16217,16218,Apa representasi gambar yang bagus dari Amandemen ke-9 Konstitusi AS?,Apa amandemen Konstitusi AS yang paling tidak kontroversial?,0
8109,16219,16220,Apa yang dimaksud dengan standardisasi?,Apakah yang Anda maksud: sel standar,0
8110,16221,16222,"Bagaimana teori string mengklaim menyatukan relativitas umum dan mekanika kuantum tanpa persamaan, postulat, prinsip, atau string fisik apa pun?",Bagaimana klaim teori string untuk menyatukan relativitas umum dan mekanika kuantum?,0
8111,16223,16224,Apa saja momen-momen menentukan dalam hidup Anda?,Apa momen paling menentukan dalam hidup Anda?,1
8112,16225,16226,Bagaimana cara membuka perusahaan perangkat lunak?,Bagaimana cara membuka perusahaan perangkat lunak?,1
8113,16227,16228,Apa akibat penarikan kembali uang pecahan 500 dan 1000 rupiah?,Apa gunanya melarang uang kertas 500 dan 1000 rupee dan memperkenalkan uang kertas 500 dan 2000 rupee baru?,1
8114,16229,16230,Berapa banyak ateis yang ada di Quora?,"Apakah ada ""terlalu banyak"" ateis di Quora?",0
8115,16231,16232,Foo Fighters (band): Apakah Dave Grohl benar-benar menyanyikan bridge Monkey Wrench dalam satu tarikan napas?,Apa pendapat Kurt Cobain tentang Dave Grohl sebagai Drummer?,0
8116,16233,16234,Apakah buruk saya mengajar sendiri hal-hal yang seharusnya belum saya pelajari? Apakah pada akhirnya aku akan melupakan semuanya?,Haruskah saya memaksimalkan 401rb saya atau membeli & menyewakan properti? Saya sudah memiliki Roth Index Fund yang saya maksimalkan setiap tahun. Saya memiliki tabungan 17rb di akhir tahun.,0
8117,16235,16236,"Bagaimana cara mendapatkan akses ke foto instagram seseorang, jika akunnya bersifat pribadi?",Bisakah kita mencari orang yang ditandai dalam komentar di foto Instagram?,0
8118,16237,16238,Kontribusi pendidikan tinggi di buat di India?,Bisakah seseorang memberi saya beberapa contoh real time naif Bayes sebagai prediktor?,0
8119,16239,16240,Dapatkah saya melanjutkan penelitian astronomi/astrofisika jika saya berasal dari latar belakang teknik elektro? Bagaimana saya bisa melanjutkan?,"Saya seorang mahasiswa teknik mesin, saya ingin mengejar karir saya di Linux. Bagaimana saya melanjutkan?",0
8120,16241,16242,"Jika Robert Baratheon tahu bahwa Maester Aemon adalah seorang Targaryen, apakah dia akan mencoba membunuhnya?","Apakah Anda mendukung aturan ""penggunaan kekuatan"" yang dinasionalisasi untuk polisi?",0
8121,16243,16244,Bagaimana akhir dari La La Land bisa diperbaiki?,Mengapa lalu lintas LA dimulai pada 3?,0
8122,16245,16246,Apa saja tahapan yang berbeda dalam pendanaan startup?,Apa perbedaan strategi perekrutan untuk startup di berbagai tahap pendanaan?,0
8123,16247,16248,"Jika Anda dapat membayar $1500 per bulan, perlu meminjam $100000, dan menginginkan hipotek 25 tahun, berapa suku bunga bulanan tertinggi yang dapat Anda bayar?","Sebagai penduduk Kanada yang ingin berbisnis di Amazon FBA hanya di situs web Amazon USA, apakah saya memerlukan lisensi bisnis apa pun jika saya pemilik tunggal di sini?",0
8124,16249,16250,Apakah saya perlu memberikan sertifikat bahasa Inggris untuk visa tanggungan umum tingkat 2?,Saya baru saja berhasil mendapatkan Visa kerja Inggris tingkat 2 saya. Apa persyaratan pasangan saya (belum menikah) untuk melamar sebagai tanggungan?,0
8125,16251,16252,"Apa mesin tampilan terbaik untuk node.js (ejs , jade atau handlebars)?",Apa Mesin Templating terbaik untuk Node.js dan mengapa?,0
8126,16253,16254,Bagaimana Paytm menipu pengguna Paytm?,Siapa yang melakukan pembayaran?,0
8127,16255,16256,Bagaimana cara merilis uang kertas 500 dan 2000 rupee baru membantu memberantas uang gelap?,Mengapa pemerintah India memproduksi uang kertas 2000 rupee karena dapat dengan mudah digunakan untuk uang gelap?,1
8128,16257,16258,Apa yang diperlukan untuk berkencan dengan Anda?,Apa yang dibutuhkan untuk berkencan denganmu?,1
8129,16259,16260,Apa perbedaan antara suara kepala Anda dan falsetto Anda?,Apakah mengesankan bagi pria dewasa untuk dapat menyanyikan C # 5 dengan suara dada tanpa falsetto?,0
8130,16261,16262,Apakah penyakit limfopenia dan granulositosis terkait?,Seberapa burukkah demonitisasi di India?,0
8131,16263,16264,Untuk apa ujian lelucon itu?,Apa itu Jest?,0
8132,16265,16266,Bagaimana cara berhenti berbohong kepada orang tua saya?,Apa cara yang baik untuk berhenti berbohong?,0
8133,16267,16268,Apakah mungkin ada lubang hitam di dalam lubang hitam?,Apa yang ada di dalam lubang hitam?,0
8134,16269,16270,Apa buku terbaik untuk mempersiapkan ujian TSTransco dan Genco Electrical?,Buku mana yang terbaik untuk penggerak listrik?,0
8135,16271,16272,Di mana Anda bisa menonton Sorotan pertandingan sepak bola Eropa?,Apa liga sepak bola terbaik di dunia?,0
8136,16273,16274,Bisakah saya menambahkan nomor Aadhaar ke dua rekening bank yang berbeda?,Matematika: Saya menuliskan tiga bilangan bulat positif berbeda yang berjumlah 96. Hasil penjumlahan dari dua bilangan apa pun habis dibagi tiga. Berapa angka terbesar?,0
8137,16275,16276,"Buku apa yang akan Anda sarankan untuk MBBS I tahun sehingga, belajar dari buku ini juga akan berguna untuk menyelesaikan ujian masuk pascasarjana saya juga?",Anak perempuan saya hampir berusia 5 tahun. Buku klasik apa yang akan Anda rekomendasikan untuk saya bacakan sebelum tidur yang melampaui buku bergambar biasa dan dapat membantu mereka mengembangkan imajinasi dan kecintaan mereka pada buku?,0
8138,16277,16278,Akankah makalah Matematika Cbse 2017 lebih tangguh dari 2015 & 2016?,Bagaimana cara mendapatkan skor 100/100 di papan CBSE kelas matematika 12?,0
8139,16279,16280,Faktor apa yang harus diingat saat memulai bisnis baru?,Apa saja hal-hal dasar yang harus diingat saat melakukan bisnis untuk pertama kalinya?,1
8140,16281,16282,"Siklus mana yang memiliki efisiensi termal lebih besar, siklus Otto atau siklus Diesel?",Siklus mana yang memiliki efisiensi termal lebih besar pada siklus Otto atau siklus Diesel?,1
8141,16283,16284,Bagaimana seluruh proses pengintegrasian data terbuka ke dalam aplikasi berlangsung?,Saya ingin membuat aplikasi hybrid yang mengumpulkan data dari halaman web. Bagaimana cara saya melakukan ini?,0
8142,16285,16286,Apa yang terjadi jika bumi tidak berotasi?,Mengapa planet berputar?,0
8143,16287,16288,Apa itu Pool Asuransi Nuklir?,Apa saja ide proyek komunitas berbasis pemrograman?,0
8144,16289,16290,Apakah Atlanta Falcons 2016 lebih baik dari Atlanta Falcons 2015?,Bagaimana performa Atlanta Falcons tahun ini?,0
8145,16291,16292,Apakah Anda pernah ke rumah bordil? Bagaimana pengalamannya?,Apakah Anda pernah ke rumah pelacur?,1
8146,16293,16294,Bagaimana cara menemukan penulis dan blogger daring kecil lainnya untuk diajak berjejaring?,"Mana yang terbaik untuk penulis yang menginginkan SEO yang baik tetapi memiliki sedikit waktu untuk mengelola situs: WordPress, Typepad, atau Blogger dan mengapa?",0
8147,16295,16296,Bagaimana saya bisa Mentransfer Musik dari iPhone ke Mac tanpa iTunes?,"Bagaimana cara mentransfer musik dari iPhone ke PC, tanpa menggunakan iTunes?",1
8148,16297,16298,Bagaimana Anda memutar DVD di iTunes?,Bagaimana Anda memutar DVD di iTunes?,1
8149,16299,16300,Bagaimana cara mengatasi OCD?,Bagaimana saya bisa mengatasi OCD?,1
8150,16301,16302,Apa saja inkarnasi tuan Krishna di kaliyuga?,Lord krishna memiliki Avatar yang berbeda di semua Yuga.. Kenapa dia tidak memiliki avatar di Kaliyuga?,1
8151,16303,16304,"Mengapa British Columbia diberi nama ""Columbia?""",Bagaimana British Columbia mendapatkan namanya?,1
8152,16305,16306,Apa pertanyaan paling konyol untuk ditanyakan?,Berapa banyak pesawat di udara sekarang?,0
8153,16307,16308,Menurut Anda siapa yang akan memenangkan Trump atau Clinton?,Menurut Anda siapa yang akan memenangkan pemilihan presiden 2016?,1
8154,16309,16310,"Jika saya menyukai foto ke profil pribadi di Instagram, apakah pengikut saya dapat melihatnya jika mereka tidak mengikuti orang tersebut?",Bagaimana cara saya tidak menyukai foto di Instagram jika saya tidak mengikuti orang itu lagi?,0
8155,16311,16312,Apa cara terbaik untuk mendapatkan uang secara online untuk mahasiswa?,Bagaimana saya bisa mendapatkan uang sebagai mahasiswa?,0
8156,16313,16314,Bagaimana cara menginvestasikan uang Anda?,Bagaimana saya bisa menginvestasikan sejumlah uang di Jerman?,0
8157,16315,16316,"Bagaimana NIBM, Pune? Apa cutoff yang diharapkan melalui CAT?",Apakah NIBM Pune adalah perguruan tinggi asli? Saya kebetulan menemukan postingan yang mengatakan itu palsu dan tidak memiliki akreditasi,0
8158,16317,16318,Benarkah kopi membuat Anda tidak lelah dan berenergi di siang hari?,Apakah kopi membuat Anda lelah?,1
8159,16319,16320,"Apakah googling ""X dianggap berbahaya"" dianggap berbahaya?",Apakah keputusan yang baik untuk mempertimbangkan pindah?,0
8160,16321,16322,Seperti apa budaya perusahaan di Rudolph Technologies? Bagaimana budaya berbeda dari perusahaan lain?,Seperti apa budaya perusahaan di Agilent Technologies? Bagaimana budaya berbeda dari perusahaan lain?,0
8161,16323,16324,Apakah Armenia ramah LGBT?,Apakah Azerbaijan ramah LGBT?,0
8162,16325,16326,"Apa perbedaan antara baut, sekrup, dan tiang?",Mengapa stud digunakan sebagai pengganti baut atau sekrup?,0
8163,16327,16328,Bagaimana cara menentukan rumus kimia paradiklorobenzena?,Bagaimana rumus kimia silikon ditentukan?,0
8164,16329,16330,Apa cara terbaik untuk mempersiapkan ujian Perencana Keuangan Bersertifikat? Apakah ada buku yang bagus?,Buku mana yang terbaik untuk FPSB CFP?,0
8165,16331,16332,"Fitur kamera apa yang harus dilihat, selain mega piksel, saat membeli ponsel pintar dari vendor online seperti Flipkart dan Amazon?",Apakah teknik spektroskopi ultracepat harus memperhitungkan kecepatan sinyal listrik?,0
8166,16333,16334,Apa alamat motel yang digunakan di Psycho?,Siapa Paul Allen di American Psycho?,0
8167,16335,16336,Apa rumus untuk P(A∪B) dan P(A∩B)?,X mendorong kehidupan. Apa itu X menurut Anda?,0
8168,16337,16338,Situs belanja online mana yang tidak memerlukan nomor cvc?,Toko online apa yang tidak memerlukan verifikasi alamat atau nomor cvv saat memesan dengan kartu kredit?,0
8169,16339,16340,Apa sajakah cara mendaur ulang staples?,Bisakah Anda mendaur ulang staples?,1
8170,16341,16342,Career Advice: Apa trik sukses mempersiapkan Gate dalam 3 bulan?,Bagaimana saya mempersiapkan gerbang dalam 6 bulan?,1
8171,16343,16344,Bolehkah mendapatkan pinjaman bunga saja di Realistis? Di properti yang Anda inginkan untuk investasi,Apa sajakah startup hebat yang keluar dari India yang produknya telah diadopsi di AS dan Eropa?,0
8172,16345,16346,Apakah ada bukti fisik alien di bumi?,Benda Terbang Tak Dikenal: Apa satu-satunya bukti terbaik keberadaan alien?,1
8173,16347,16348,Bisakah saya hamil sehari setelah haid saya berakhir?,Bisakah hamil 2 hari sebelum haid berakhir?,1
8174,16349,16350,Bagaimana saya bisa menurunkan berat badan dalam sebulan tanpa melakukan olahraga?,Bagaimana cara menurunkan berat badan tanpa melakukan olahraga atau diet?,1
8175,16351,16352,Bahasa pemrograman apa yang harus saya pelajari jika ingin mengembangkan aplikasi game?,Bahasa pemrograman apa yang harus saya pelajari jika saya tertarik dengan pengembangan game?,1
8176,16353,16354,Bagaimana John Nash sebagai pribadi?,Bagaimana John Nash akan diingat?,0
8177,16355,16356,Haruskah Anda mempelajari Ruby on Rails atau HTML/CSS?,"Apa perbedaan antara HTML/CSS, JS dan Ruby on Rails?",0
8178,16357,16358,"Girls, apa yang kamu cari dari seorang cowok?",Apa yang pertama dicari cewek dari cowok?,0
8179,16359,16360,Mengapa orang tidak berpikir seseorang akan menjadi triliuner?,Mungkinkah seseorang menjadi triliuner?,1
8180,16361,16362,Apa deskripsi dari Dorian Grey?,"Apa pendapat Anda tentang ""Gambar Dorian Gray""?",0
8181,16363,16364,Apa perbedaan antara bovonto dan Pepsi dan Cola?,Bagaimana saya bisa menghentikan kecanduan saya pada Pepsi & Coca-Cola?,0
8182,16365,16366,Mengapa G besar digunakan dalam rumus gaya?,"Untuk menghitung gaya benda yang jatuh bebas pada trampolin tempat ia mendarat, kita tidak dapat mengalikan berat benda tersebut di bumi dengan percepatan gravitasi ""g"" menggunakan rumus F=ma. Apakah ini benar?",0
8183,16367,16368,Bagaimana ukuran tetesan hujan bervariasi?,Mengapa tetesan air hujan jatuh dengan kecepatan konstan?,0
8184,16369,16370,Apa yang terjadi jika Anda lari dari polisi dengan mobil dan kabur?,Apakah lebih baik lari dari polisi atau tertangkap?,0
8185,16371,16372,Apa cara mudah menghasilkan uang secara online?,Apa yang harus saya lakukan untuk menghasilkan uang secara online di India?,1
8186,16373,16374,Bagaimana rasanya bekerja dalam tim pertumbuhan dan keterlibatan untuk Airbnb?,Apa gunanya kerja tim?,0
8187,16375,16376,Apa arti dua baris terakhir dari Amar Shonar Bangla?,Bisakah ada dua 'dan' dalam satu baris dalam sebuah puisi?,0
8188,16377,16378,Apa saja nama Sanskerta atau Hindi yang bagus untuk sebuah LSM yang ingin saya dirikan?,Adakah yang bisa membantu saya dengan nama satu kata yang bagus untuk startup amal / LSM kecil?,0
8189,16379,16380,Apa yang terjauh ke masa lalu yang dapat dilihat para astronom saat ini? Akankah kita dapat melihat lebih jauh seiring kemajuan teknologi?,"Apa hubungan antara umur alam semesta (13,7 miliar tahun) dan jarak benda langit terjauh yang terlihat di alam semesta (13,3 miliar tahun cahaya)?",0
8190,16381,16382,Apa itu reasuransi?,"Apa itu reasuransi? Apa manfaatnya, dan apa batasannya?",1
8191,16383,16384,"Saya sangat mencintai anak laki-laki ini tetapi saya takut mengatakan kepadanya bagaimana perasaan saya, apa yang harus saya lakukan?",Bagaimana Anda memberi tahu seorang anak laki-laki bahwa Anda menyukainya?,0
8192,16385,16386,Buku apa yang membuat/mengubah hidup Anda?,Apa lima buku teratas yang mengubah hidup Anda dan mengapa?,0
8193,16387,16388,Bagaimana cara mendapatkan 500 dolar per hari secara online?,Apa cara termudah untuk menghasilkan uang secara online?,0
8194,16389,16390,Apa Slogan terbaik Anda untuk Sport fest?,Bagaimana saya dapat berkontribusi pada festival olahraga?,0
8195,16391,16392,Mengapa pegunungan lipat selalu berkembang di geosinklin?,Apa itu geosyncline?,0
8196,16393,16394,Bagaimana saya bisa berhenti mendengarkan bagian yang sama berulang kali?,Apa yang bisa dikatakan tentang orang yang mendengarkan lagu yang sama lebih dari 100 kali atau mungkin selama 2 bulan?,0
8197,16395,16396,Apa saja hal-hal yang terlihat mudah tetapi sulit?,Apa saja hal-hal yang terlihat mudah tetapi sulit?,1
8198,16397,16398,"Apa yang akan menjadi formasi pertempuran dalam Perang Dunia III? Dengan asumsi ledakan nuklir penuh, negara mana yang akan menjadi orang terakhir yang bertahan?","Setelah mtech jarak jauh, bisakah kita pergi mengajar?",0
8199,16399,16400,"Buku apa yang bisa saya berikan kepada teman saya, yang sedang mempersiapkan diri untuk Layanan Polisi India (IPS)?",Bagaimana kehidupan polisi India di tingkat IPS?,0
8200,16401,16402,Mengapa trenggiling berduri bertelur meskipun mereka adalah mamalia?,Bagaimana seseorang menghilangkan bekas luka / lipohipertrofi jaringan yang menggumpal dari suntikan insulin?,0
8201,16403,16404,Mengapa atlet menggigit medali saat finis di podium?,Mengapa pemenang menggigit medali dan trofi mereka?,1
8202,16405,16406,Apa pekerjaan pertama yang akan digantikan oleh robot dalam 5 tahun ke depan?,Kapan sebagian besar pekerjaan akan digantikan oleh robot?,0
8203,16407,16408,Bagaimana prosedur untuk mendapatkan magang musim panas di HAL Kanpur?,Bagaimana saya bisa mendapatkan magang musim panas di India?,0
8204,16409,16410,Apa reaksi Anda tentang larangan Rs. 500 dan Rp. 1000 catatan? Apakah tidak akan menimbulkan kekacauan dan merugikan perekonomian?,Apa pendapat Anda tentang larangan Rs. 500 dan Rp. 1000 mata uang kertas?,1
8205,16411,16412,Mengapa LGBTQ tidak menyebut heteroseksual?,Berapa banyak Perusahaan Pemerintah di India setelah daftar Btech semuanya dengan cabang?,0
8206,16413,16414,Tempat menarik di dalam dan sekitar Ratlam?,Seberapa besar pengaruh Rusia terhadap Korea Utara?,0
8207,16415,16416,Apa pandangan Anda tentang Demonetisasi di India?,Apa pandangan Anda tentang demonetisasi?,1
8208,16417,16418,Apa saja lagu Prancis yang sangat indah dari tahun 1950 hingga 70-an?,Apa lagu terbaik dari tahun 1970-an?,0
8209,16419,16420,Saya ras campuran hitam dan putih. haruskah saya menyalahkan diri sendiri atas perbudakan?,Saya bingung: Saya ras campuran hitam/putih. haruskah saya berhenti dan mencari sendiri dan kemudian mengirim sendiri obat-obatan yang saya temukan?,1
8210,16421,16422,Bagaimana dan kapan telepon ditemukan?,Bagaimana telepon ditemukan?,1
8211,16423,16424,Apa jarak tembak terbaik di AS?,Apa saja lapangan tembak yang bagus di Israel?,0
8212,16425,16426,Apakah Decadron (dexomethasone) berguna dalam lomba lari menjadi perokok?,Bagaimana rasanya menjadi perokok pot biasa?,0
8213,16427,16428,Apa EFEK POSITIF DARI PENGANGGURAN YANG DAPAT MEMIMPIN?,Mengapa orang membandingkan diri mereka dengan orang lain?,0
8214,16429,16430,Mengapa anjing bereaksi berbeda terhadap beberapa anjing daripada yang lain?,Mengapa beberapa wanita lajang lebih menyukai kucing daripada anjing?,0
8215,16431,16432,Apa pengalaman Anda yang paling berkesan di Uni Emirat Arab?,Pengalaman unik apa yang tidak boleh dilewatkan di Uni Emirat Arab?,1
8216,16433,16434,Apa kelebihan dan kekurangan penelitian observasional?,Apa kerugian dari penelitian observasional?,0
8217,16435,16436,Berapa banyak orang yang membeli tiket lotere Powerball senilai $400 juta?,Berapa banyak orang di AS yang membeli tiket lotre setiap tahun?,0
8218,16437,16438,Apa yang bisa saya lakukan untuk membuat rambut saya lebih tebal?,Apa yang dapat saya lakukan untuk membuat rambut saya terlihat sehat dan lebih tebal?,1
8219,16439,16440,Siapa matematikawan paling berpengaruh dan kontribusinya?,Siapa beberapa ahli matematika yang paling berpengaruh?,1
8220,16441,16442,"Bagaimana, jika ada, Anda dapat menggunakan Gmail di iPad dengan fitur Google Labs yang telah Anda aktifkan dan dapat digunakan?",Universitas mana yang menggunakan Gmail?,0
8221,16443,16444,Bagaimana perjalanan waktu bisa terjadi?,Mungkinkah perjalanan waktu bisa dilakukan?,1
8222,16445,16446,Bagaimana cara membuat micro quadcopter menggunakan arduino?,Bagaimana cara menggunakan kode Arduino Multiwii tanpa RC untuk mengontrol Quadcopter?,0
8223,16447,16448,Di situs web mana saya dapat mengunduh lagu dengan sampul album dan detail artis?,Apa situs bergaya IMDB terbaik untuk musik? Mengapa?,0
8224,16449,16450,Apa bintang favorit Anda di langit dan mengapa?,Apa bintang favorit Anda di kosmos dan mengapa?,1
8225,16451,16452,Apa ulasan Anda tentang Ae Dil Hai Mushkil?,Haruskah saya menonton Ae dil hai mushkil?,1
8226,16453,16454,Istri saya ingin memakai rok selutut atau paha selama tur islamabad. Apakah bisa dipakai di tempat umum seperti Centauras Mall dll?,Istri saya ingin memakai rok selutut/paha. Bisakah itu dipakai di Islamabad selama tur kami?,1
8227,16455,16456,Saya telah mengatur beberapa tanaman mentimun dengan Metode Kratky. Tanaman yang berbunga hanya bunga jantan. Apa yang harus saya lakukan untuk mendapatkan bunga betina?,Apakah ekstrak tumbuhan (dan terutama bunga dan buah) benar-benar bermanfaat dalam produk perawatan kulit?,0
8228,16457,16458,Mengapa kita tidak bisa menciptakan keamanan yang mencegah peretas?,Bagaimana seseorang bisa menjadi seorang hacker?,0
8229,16459,16460,Bagaimana saya bisa menonton semua episode One Piece? Situs web atau layanan streaming apa yang dapat saya gunakan?,Di mana saya dapat menemukan daftar episode One Piece?,0
8230,16461,16462,Bagaimana saya bisa mendapatkan Sertifikat OBC NCL?,Bagaimana cara mendapatkan sertifikat NC OBC?,1
8231,16463,16464,Apa mitos terbesar yang dimiliki kaum liberal tentang kaum konservatif?,Kesalahpahaman utama apa yang dimiliki kaum liberal AS tentang kaum konservatif AS?,1
8232,16465,16466,"Siapa orang pertama yang mengutip ""cintai pekerjaan Anda tetapi tidak mencintai perusahaan Anda""?",Mengapa saya tidak pernah mendapatkan pekerjaan di Freelance atau Elance meskipun saya adalah orang pertama yang melamarnya?,0
8233,16467,16468,Manakah film Bollywood Terbaik tahun 2015?,Apa saja film Bollywood terbaik tahun 2015?,1
8234,16469,16470,Seberapa kesepian yang Anda rasakan?,Betapa sepi rasanya di puncak?,0
8235,16471,16472,Apa pendapat Chelsea Clinton tentang Monica Lewinski?,Bagaimana Monica Lewinsky dan Bill Clinton tertangkap?,0
8236,16473,16474,Bagaimana cara menurunkan berat badan di sekolah?,Bagaimana cara menurunkan berat badan di sekolah?,1
8237,16475,16476,Seperti apa mesin waktu itu?,"Jika kamu diberi mesin waktu yang hanya sekali pakai, apa yang ingin kamu lakukan?",0
8238,16477,16478,Apakah serum pencerah kulit radiance baik untuk pria?,Apakah serum kulit redyance berguna untuk pria?,0
8239,16479,16480,Apa saja pertanyaan wawancara Apple At Home Advisor?,Apa saja pertanyaan yang diajukan dalam wawancara Google?,0
8240,16481,16482,Bagaimana cara menentukan massa jenis natrium?,Bagaimana cara menentukan massa jenis air deionisasi?,0
8241,16483,16484,Apakah merokok dalam jumlah sedang masih sangat buruk bagi Anda?,"Saya akhirnya mulai merokok, tetapi saya merasa tidak enak karena sahabat saya membenci rokok. Apa yang harus saya lakukan?",0
8242,16485,16486,Apa pendapat Anda tentang keputusan Perdana Menteri Narendra Modi untuk memperkenalkan uang kertas INR 500 dan INR 2000 yang baru?,Apa pendapat Anda tentang keputusan PM Modi untuk menghentikan uang kertas 500 & 1000 rs?,1
8243,16487,16488,Apa situs video 'cameltoe porno' terbaik?,Apa situs porno terbaik di Internet? Mengapa?,0
8244,16489,16490,Kapan iOS 11 akan dirilis?,Kapan iOS 5 dirilis?,0
8245,16491,16492,Bagaimana saya bisa memulihkan daftar putar Grooveshark saya sekarang setelah dimatikan?,Mengapa Grooveshark ditutup?,0
8246,16493,16494,Apa itu optimasi halaman arahan?,Apa itu halaman arahan?,0
8247,16495,16496,Pekerjaan pemerintah mana yang terbaik di India?,Apa pekerjaan pemerintah terbaik di India?,1
8248,16497,16498,Ponsel mana yang terbaik untuk dibeli di bawah 11000INR?,Apa ponsel terbaik di dunia?,0
8249,16499,16500,Apakah server web akan selalu mendukung php?,Akankah server web berhenti mendukung PHP?,1
8250,16501,16502,Bagaimana Anda menghitung hari kas di tangan?,Hari apa dalam seminggu ada lebih banyak uang tunai yang beredar?,0
8251,16503,16504,Apa pekerjaan paruh waktu online di India?,Apa pekerjaan paruh waktu online terbaik di India?,1
8252,16505,16506,Materi apa yang dapat membantu membersihkan pintu masuk MSW dan jurnalisme?,Apa saja rahasia untuk menyelesaikan ujian masuk medis?,0
8253,16507,16508,Berapa asumsi kecepatan berjalan dalam perkiraan waktu Google Maps?,Berapa kecepatan berjalan di Google Maps?,1
8254,16509,16510,Apa yang diberikan pendukung Trump untuk alasan mengapa saya harus mendukung Donald Trump?,Apa alasan Anda memilih Trump?,1
8255,16511,16512,Bagaimana universitas memilih siapa yang mendapat gelar doktor kehormatan?,Bagaimana Anda mendapatkan gelar doktor kehormatan?,0
8256,16513,16514,Apakah wanita menyukai seks anal?,Apakah perempuan menyukai seks anal?,1
