id,qid1,qid2,answer1,answer2,is_duplicate
1857,3715,3716,"Seorang pria berpose di tengah-tengah lompatan di samping rambu jalan belok kiri dan sepeda telentang di salju, di belakangnya terdapat genangan air yang besar.",Seorang anak berlari di jalan.,0
1858,3717,3718,Gadis kecil itu berpakaian merah muda.,Seorang gadis kecil berpakaian dengan warna yang sama.,1
1859,3719,3720,Gadis kecil itu berpakaian merah muda.,Tidak ada orang di sana.,0
1860,3721,3722,Seorang pria melompat di atas salju di samping badan air.,Salju turun.,1
1861,3723,3724,Seorang pria melompat di atas salju di samping badan air.,Ini sangat panas.,0
1862,3725,3726,Seorang anak laki-laki mendayung di perairan dengan kapal kecil yang terapung di dekat garis pantai.,Seorang anak kecil sedang berenang di kolam renang halaman belakang rumahnya,0
1863,3727,3728,Seorang anak laki-laki mendayung di perairan dengan kapal kecil yang terapung di dekat garis pantai.,Seorang anak laki-laki kecil berada di luar di dalam air,1
1864,3729,3730,Seorang perawat merawat seorang anak dengan celah langit-langit.,perawat merawat anak,1
1865,3731,3732,Seorang perawat merawat seorang anak dengan celah langit-langit.,rusa memakan pohon,0
1866,3733,3734,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Hanya ada satu orang yang hadir.,0
1867,3735,3736,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Beberapa anak sedang mengikuti ujian di sekolah.,0
1868,3737,3738,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Tiga orang anak berdiri di tepi danau.,1
1869,3739,3740,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Sebuah kapal tenggelam di lautan.,0
1870,3741,3742,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Ada banyak orang yang hadir.,1
1871,3743,3744,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Seorang anak laki-laki dengan kayak kuning.,1
1872,3745,3746,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.","Tiga orang anak berdiri di dekat danau yang jernih dan beberapa kano, sementara anak keempat duduk di atas kayak sambil memegang dayung, berpakaian merah.",1
1873,3747,3748,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Rumputnya hijau.,1
1874,3749,3750,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Sebuah danau mencoba menarik anak-anak ke dalamnya.,0
1875,3751,3752,"Ada empat kano di latar belakang, rumput hijau yang indah, dengan tiga anak yang berdiri di tepi danau, yang tampak jernih dan segar, dan ada seorang anak laki-laki berambut merah yang mengenakan kemeja merah, rompi pelampung merah, dan berada di kayak berwarna kuning, dengan dayung kuning ujung ganda.",Tidak ada air di danau.,0
1876,3753,3754,"Di latar belakang, ada 3 orang di pantai di antara beberapa kano, dan pemuda di latar depan sedang mendayung di air, sambil mengenakan jaket pelampung dan tersenyum.",Seorang pemuda sedang berkano.,1
1877,3755,3756,"Di latar belakang, ada 3 orang di pantai di antara beberapa kano, dan pemuda di latar depan sedang mendayung di air, sambil mengenakan jaket pelampung dan tersenyum.",Sekelompok orang berakit-rakit di sungai yang deras.,0
1878,3757,3758,seorang anak sedang paddleboarding di luar ruangan,Seorang pria tua terjatuh dari paddleboard.,0
1879,3759,3760,seorang anak sedang paddleboarding di luar ruangan,Seorang manusia kecil di dalam air.,1
1880,3761,3762,"Seorang gadis muda yang tersenyum duduk di meja, dengan mangkuk terbalik di kepalanya.",Seorang anak memiliki mangkuk di kepalanya.,1
1881,3763,3764,"Seorang gadis muda yang tersenyum duduk di meja, dengan mangkuk terbalik di kepalanya.",Seorang gadis memiliki piring di kepalanya.,0
1882,3765,3766,Tiga orang pria duduk bersama sementara yang satu melihat buku.,Orang-orang menatap teks.,1
1883,3767,3768,Tiga orang pria duduk bersama sementara yang satu melihat buku.,Wanita sedang membaca buku.,0
1884,3769,3770,Seorang perawat memantau seorang anak kecil yang tampaknya pasca-operasi.,Seorang perawat memantau pasien.,1
1885,3771,3772,Seorang perawat memantau seorang anak kecil yang tampaknya pasca-operasi.,Seorang perawat sedang memberikan suntikan.,0
1886,3773,3774,Seorang perawat memantau seorang anak kecil yang tampaknya pasca-operasi.,Seorang wanita yang mengawasi seseorang.,1
1887,3775,3776,Gadis kecil bersweater biru sedang membaca bukunya.,Seorang gadis kecil sedang bermain board game dengan kakaknya.,0
1888,3777,3778,Gadis kecil bersweater biru sedang membaca bukunya.,Seorang anak kecil sedang memegang buku.,1
1889,3779,3780,Perawat tersenyum sambil mengusap lembut perut anak yang sedang tidur.,Anak yang sedang tidur berdiri.,0
1890,3781,3782,Perawat tersenyum sambil mengusap lembut perut anak yang sedang tidur.,Anak yang sedang tidur berada di rumah sakit.,1
1891,3783,3784,Seorang gadis kecil dengan ransel duduk sambil melihat buku.,gadis itu membaca buku,1
1892,3785,3786,Seorang gadis kecil dengan ransel duduk sambil melihat buku.,anjing memakan tikus,0
1893,3787,3788,"Seorang pemain bisbol memegang tongkat pemukulnya, sementara penangkap dan wasit berjongkok di belakangnya, dan kerumunan orang menonton.",Kerumunan orang menonton pertandingan bisbol,1
1894,3789,3790,"Seorang pemain bisbol memegang tongkat pemukulnya, sementara penangkap dan wasit berjongkok di belakangnya, dan kerumunan orang menonton.",Kerumunan orang sedang menonton pertandingan lintasan.,0
1895,3791,3792,"Ada seorang pemain bisbol yang berdiri di home plate, penangkap di belakangnya mengangkat tangannya ke udara dengan sarung tangannya, dan wasit berdiri di belakangnya, dan banyak orang di tribun.",Para penggemar memenuhi kursi saat mereka menyaksikan tim sepak bola favorit mereka bertarung di lapangan.,0
1896,3793,3794,"Ada seorang pemain bisbol yang berdiri di home plate, penangkap di belakangnya mengangkat tangannya ke udara dengan sarung tangannya, dan wasit berdiri di belakangnya, dan banyak orang di tribun.",Pertandingan bisbol sedang dimainkan.,1
1897,3795,3796,Seorang pemain bisbol bersiap-siap untuk memukul.,Pemain siap untuk memukul.,1
1898,3797,3798,Seorang pemain bisbol bersiap-siap untuk memukul.,Pemain basket akan melempar bola.,0
1899,3799,3800,Seorang pria berseragam merah putih memegang pemukul.,Seorang pria dengan kelelawar mengenakan pakaian merah dan putih.,1
1900,3801,3802,Seorang pria berseragam merah putih memegang pemukul.,Seseorang yang mengenakan pakaian hijau dan kuning memegang tongkat pemukul crickett.,0
1901,3803,3804,Seorang pemain bisbol sedang memegang tongkat pemukul.,Orang tersebut memiliki peralatan atletik.,1
1902,3805,3806,Seorang pemain bisbol sedang memegang tongkat pemukul.,Seorang atlet sedang bermain piano.,0
1903,3807,3808,Sebuah perahu tunggal yang duduk di air.,Sebuah perahu duduk sendirian di tepi dermaga.,1
1904,3809,3810,Sebuah perahu tunggal yang duduk di air.,Kapal itu dikelilingi oleh kapal uap besar lainnya.,0
1905,3811,3812,Seorang gadis dengan tank top merah muda dan celana hijau sedang berlari melewati padang bunga yang tinggi.,Seorang gadis dengan tank top dan celana panjang sedang berlari.,1
1906,3813,3814,Seorang gadis dengan tank top merah muda dan celana hijau sedang berlari melewati padang bunga yang tinggi.,Seorang gadis bergaun biru sedang duduk di bawah pohon yang tinggi.,0
1907,3815,3816,Empat orang pemain seluncur es berlomba di tikungan.,Orang-orang duduk di sofa.,0
1908,3817,3818,Empat orang pemain seluncur es berlomba di tikungan.,Orang-orang berlomba.,1
1909,3819,3820,Dua orang pria berbicara di pantai yang ramai pada hari yang cerah.,Dua orang pria berbicara di pantai.,1
1910,3821,3822,Dua orang pria berbicara di pantai yang ramai pada hari yang cerah.,Dua orang pria berbicara di tengah hujan.,0
1911,3823,3824,"Empat skater sedang berkompetisi dalam kompetisi skating kecepatan tinggi, dan berputar di lintasan.",Empat orang sedang berseluncur.,1
1912,3825,3826,"Empat skater sedang berkompetisi dalam kompetisi skating kecepatan tinggi, dan berputar di lintasan.",Empat orang berada di bar.,0
1913,3827,3828,Empat atlet dari dua tim yang berbeda sedang berkompetisi dalam olahraga mereka di gelanggang es.,Orang-orang memainkan permainan di atas es.,1
1914,3829,3830,Empat atlet dari dua tim yang berbeda sedang berkompetisi dalam olahraga mereka di gelanggang es.,Pasangan ini sedang berfoto.,0
1915,3831,3832,Empat orang berbelok di tikungan dalam acara speed skating.,Orang-orang berseluncur.,1
1916,3833,3834,Empat orang berbelok di tikungan dalam acara speed skating.,Anak laki-laki dan perempuan berenang menyeberangi danau.,0
1917,3835,3836,Empat wanita yang berpartisipasi dalam perlombaan seluncur es.,Beberapa manusia berpartisipasi.,1
1918,3837,3838,Empat wanita yang berpartisipasi dalam perlombaan seluncur es.,Manusia besar yang berpartisipasi.,0
1919,3839,3840,Satu tim pemain sepak bola dengan strip putih sedang berlari mengelilingi kerucut di lapangan olahraga.,Para pemain sepak bola berdiri di sekitar air minum.,0
1920,3841,3842,Satu tim pemain sepak bola dengan strip putih sedang berlari mengelilingi kerucut di lapangan olahraga.,Pemain sepak bola berlari di atas rumput.,1
1921,3843,3844,Para pelari dalam maraton yang menanjak.,Pelari berlari dalam maraton.,1
1922,3845,3846,Para pelari dalam maraton yang menanjak.,Para pelari tidak akan menanjak.,0
1923,3847,3848,Seorang pria tua bercelana jins dan sweater sedang mengangkat sebuah kotak dari atas tumpukan.,Pria itu sedang makan malam.,0
1924,3849,3850,Seorang pria tua bercelana jins dan sweater sedang mengangkat sebuah kotak dari atas tumpukan.,"Pria itu sedang memindahkan sebuah kotak,",1
1925,3851,3852,Seorang pria yang lebih tua menempatkan sebuah peti kayu di atas tumpukan peti kayu.,Seorang pria sedang menumpuk peti.,1
1926,3853,3854,Seorang pria yang lebih tua menempatkan sebuah peti kayu di atas tumpukan peti kayu.,Seorang pria menumpuk kotak-kotak di dalam truk.,0
1927,3855,3856,Pria berkaus sweater menumpuk peti kayu di samping tumpukan peti plastik.,Seorang pria yang bekerja keras.,1
1928,3857,3858,Pria berkaus sweater menumpuk peti kayu di samping tumpukan peti plastik.,Seekor ayam bersiap untuk bertempur.,0
1929,3859,3860,Pria menumpuk peti kayu di atas satu sama lain.,Seorang pria melakukan fungsi kerja sederhana.,1
1930,3861,3862,Pria menumpuk peti kayu di atas satu sama lain.,Seorang pria menumpuk peti di samping satu sama lain.,0
1931,3863,3864,Seorang pria lanjut usia sedang meraih peti.,Seorang wanita berdiri di atas peti,0
1932,3865,3866,Seorang pria lanjut usia sedang meraih peti.,Seorang pria tua yang mencoba untuk mencapai sebuah peti,1
1933,3867,3868,Seorang gadis berkaus hijau sedang duduk dan seorang gadis berbaju bersandar pada loker biru.,Seorang gadis sedang duduk.,1
1934,3869,3870,Seorang gadis berkaus hijau sedang duduk dan seorang gadis berbaju bersandar pada loker biru.,Gadis itu sedang berenang.,0
1935,3871,3872,Seorang gadis berada di atas bangku sementara gadis lain membaca dan bersandar pada beberapa loker,Seorang anak perempuan sibuk membaca sementara yang lain duduk di dekatnya.,1
1936,3873,3874,Seorang gadis berada di atas bangku sementara gadis lain membaca dan bersandar pada beberapa loker,Dua orang gadis sedang mengeluarkan buku dari loker mereka.,0
1937,3875,3876,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Para pria bekerja.,1
1938,3877,3878,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Dua orang pria berada di dalam perahu.,0
1939,3879,3880,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Dua orang pria sedang bekerja di luar.,1
1940,3881,3882,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Dua orang pria berdiri di atas pagar.,0
1941,3883,3884,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Dua orang pria bertopi dan berkemeja kuning sedang bekerja di balik pagar.,1
1942,3885,3886,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Sekelompok pria sedang bertarung ayam di balik pagar.,0
1943,3887,3888,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Dua orang bekerja.,1
1944,3889,3890,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Dua orang pria bekerja di balik pagar.,1
1945,3891,3892,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Dua pria berkemeja kuning tertidur di rerumputan.,0
1946,3893,3894,Dua orang pria bertopi bisbol dan berkemeja kuning cerah bekerja di balik pagar.,Bunga tulip tumbuh dari telinga Popeye.,0
1947,3895,3896,Dua orang pria yang mengenakan kemeja hijau terang sedang mencari sesuatu di dekat semak-semak.,Dua orang wanita sedang mencari sesuatu.,0
1948,3897,3898,Dua orang pria yang mengenakan kemeja hijau terang sedang mencari sesuatu di dekat semak-semak.,Dua orang pria sedang mencari sesuatu.,1
1949,3899,3900,Dua pekerja berkemeja hijau neon membuka kotak utilitas.,Dua pekerja sedang membuka kotak utilitas.,1
1950,3901,3902,Dua pekerja berkemeja hijau neon membuka kotak utilitas.,Dua pekerja sedang memalu paku di atas dek.,0
1951,3903,3904,Para pria yang mengenakan kemeja hijau limau bekerja di balik pagar rantai.,Orang-orang yang mengenakan kemeja hijau limau bekerja di balik pagar rantai.,1
1952,3905,3906,Para pria yang mengenakan kemeja hijau limau bekerja di balik pagar rantai.,Para wanita yang mengenakan kemeja hijau limau bekerja di balik pagar rantai.,0
1953,3907,3908,Dua orang yang sedang melakukan pekerjaan di halaman.,Dua orang duduk di meja,0
1954,3909,3910,Dua orang yang sedang melakukan pekerjaan di halaman.,Orang yang bekerja di halaman,1
1955,3911,3912,Seorang pria dengan cangkir minuman sedang berbicara dengan pria lain.,Dua orang sedang berbicara.,1
1956,3913,3914,Seorang pria dengan cangkir minuman sedang berbicara dengan pria lain.,Lima gadis sedang berbicara.,0
1957,3915,3916,Seorang pria tua dengan tongkat berdiri di dinding.,Seseorang sedang berdiri,1
1958,3917,3918,Seorang pria tua dengan tongkat berdiri di dinding.,Seorang pria sedang duduk di kereta api,0
1959,3919,3920,Satu orang memegang bola salju raksasa di atas dua orang lainnya di atas tanah dengan latar belakang bersalju.,Orang-orang berada di luar di tengah salju.,1
1960,3921,3922,Satu orang memegang bola salju raksasa di atas dua orang lainnya di atas tanah dengan latar belakang bersalju.,Satu orang menyandera dua orang lainnya dengan pistol di pesawat.,0
1961,3923,3924,Seorang pria memegang sebongkah besar salju di atas dua orang di tanah.,Pria itu bersiap-siap untuk melemparkan salju ke beberapa orang.,1
1962,3925,3926,Seorang pria memegang sebongkah besar salju di atas dua orang di tanah.,Sang ayah dan kedua anaknya sedang bermain di pantai.,0
1963,3927,3928,Dua orang sahabat menanti kematian mereka saat seorang pria dengan bola salju raksasa yang dipegang di atas kepalanya menunggu waktu yang tepat untuk menyerang,Manusia menunggu,1
1964,3929,3930,Dua orang sahabat menanti kematian mereka saat seorang pria dengan bola salju raksasa yang dipegang di atas kepalanya menunggu waktu yang tepat untuk menyerang,Tidak ada yang menunggu,0
1965,3931,3932,dua ekor anjing yang sedang bermain,Kedua anjing itu tidur di bawah teras rumah.,0
1966,3933,3934,dua ekor anjing yang sedang bermain,Ada dua hewan dalam gambar ini.,1
1967,3935,3936,Dua ekor anjing saling memandang satu sama lain di luar.,Dua ekor anjing berada di luar.,1
1968,3937,3938,Dua ekor anjing saling memandang satu sama lain di luar.,Empat ekor anjing saling memandang satu sama lain di dalam.,0
1969,3939,3940,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Dua ekor anjing kecil berlari melintasi rerumputan.,1
1970,3941,3942,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,hewan berlarian di luar ruangan,1
1971,3943,3944,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,hewan peliharaan berbaring di lantai di dalam.,0
1972,3945,3946,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Anjing-anjing taring berlari saling berdekatan.,1
1973,3947,3948,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Tiga ekor kucing sedang tidur.,0
1974,3949,3950,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Anjing-anjing tertidur di dekat kucing.,0
1975,3951,3952,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Dua ekor anjing berada di luar.,1
1976,3953,3954,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Dua ekor anjing duduk.,0
1977,3955,3956,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Dua ekor anjing berada di luar.,1
1978,3957,3958,Dua ekor anjing kecil berlari melintasi rerumputan hijau.,Dua ekor anjing besar berlari melintasi trotoar.,0
1979,3959,3960,Tiga orang yang sedang bermain salju.,Tiga orang bermain di luar,1
1980,3961,3962,Tiga orang yang sedang bermain salju.,Tiga orang duduk di bak mandi air panas,0
1981,3963,3964,dua ekor anjing kecil bermain satu sama lain di rerumputan,Dua ekor anjing sedang bermain.,1
1982,3965,3966,dua ekor anjing kecil bermain satu sama lain di rerumputan,Dua ekor anjing sedang berkelahi.,0
1983,3967,3968,Seorang pria berjaket putih berdiri di depan seorang wanita tua berjaket putih sedang bermain merenda.,Pria yang mengenakan jaket itu berdiri di depan dua orang wanita.,1
1984,3969,3970,Seorang pria berjaket putih berdiri di depan seorang wanita tua berjaket putih sedang bermain merenda.,Pria itu sedang bermain merenda dengan kedua wanita itu.,0
1985,3971,3972,Seorang pria berjaket putih berdiri di depan seorang wanita tua berjaket putih sedang bermain merenda.,Pria itu mengenakan jaket hitam.,0
1986,3973,3974,seorang wanita berjas sedang menonton seorang pria berjaket menendang bola.,Seorang wanita melihat seorang pria duduk diam.,0
1987,3975,3976,seorang wanita berjas sedang menonton seorang pria berjaket menendang bola.,Seorang wanita sedang menyaksikan seorang pria menendang sesuatu.,1
1988,3977,3978,Seorang pria dan wanita sedang melihat banyak bola di tanah.,Seorang gadis melihat beberapa kotak di bangku,0
1989,3979,3980,Seorang pria dan wanita sedang melihat banyak bola di tanah.,Dua orang yang sedang melihat bola,1
1990,3981,3982,Seorang pria dan wanita tua sedang bermain game,Dua anak menonton tv.,0
1991,3983,3984,Seorang pria dan wanita tua sedang bermain game,Dua orang memainkan sebuah permainan.,1
1992,3985,3986,seekor anjing hitam yang sedang menggali salju.,Anak anjing sedang bermain di luar.,1
1993,3987,3988,seekor anjing hitam yang sedang menggali salju.,Hewan peliharaan berada di dalam rumah.,0
1994,3989,3990,Pria botak tua berjanggut yang memainkan gitar dalam sebuah band.,Ada orang-orang yang membuat musik bersama.,1
1995,3991,3992,Pria botak tua berjanggut yang memainkan gitar dalam sebuah band.,Band ini sedang makan siang di kafe favorit mereka,0
1996,3993,3994,Seorang pria tua yang memainkan gitar dalam sebuah band.,Pria itu memegang alat musik.,1
1997,3995,3996,Seorang pria tua yang memainkan gitar dalam sebuah band.,Pria itu sedang memainkan harmonika di kamar mandinya.,0
1998,3997,3998,"Seorang pria tua berkulit putih memainkan gitar, sementara yang lainnya memainkan alat musik yang berbeda.",Orang-orang membuat musik bersama,1
1999,3999,4000,"Seorang pria tua berkulit putih memainkan gitar, sementara yang lainnya memainkan alat musik yang berbeda.",Sekelompok orang menggendong bayi di rumah sakit,0
2000,4001,4002,Pria berkaos putih dan berjanggut putih memainkan gitar listrik dengan seorang pemain biola dalam sebuah band.,Tiga orang pergi ke planetarium.,0
2001,4003,4004,Pria berkaos putih dan berjanggut putih memainkan gitar listrik dengan seorang pemain biola dalam sebuah band.,Band ini memiliki seorang pemain biola dan seorang gitaris.,1
2002,4005,4006,Dua orang anak tertawa dan bermain ayunan ban di sebuah taman.,Anak-anak sedang bermain ayunan ban.,1
2003,4007,4008,Dua orang anak tertawa dan bermain ayunan ban di sebuah taman.,Anak-anak sedang bermain di perosotan di taman.,0
2004,4009,4010,Seorang pria tua bermain gitar di atas panggung.,Seorang wanita tua bermain gitar di atas panggung.,0
2005,4011,4012,Seorang pria tua bermain gitar di atas panggung.,Seorang lansia yang sedang bermain gitar di atas panggung.,1
2006,4013,4014,Murid-murid di ruang kelas sedang melakukan proyek seni.,Para siswa sedang mengerjakan proyek seni mereka di ruang kelas.,1
2007,4015,4016,Murid-murid di ruang kelas sedang melakukan proyek seni.,Para siswa sedang diajari pelajaran aljabar.,0
2008,4017,4018,Seekor anjing kecil berwarna hitam dan coklat berdiri di atas salju.,Seekor anjing sedang berada di luar di tengah salju.,1
2009,4019,4020,Seekor anjing kecil berwarna hitam dan coklat berdiri di atas salju.,Seekor anjing sedang berguling-guling di salju.,0
2010,4021,4022,seekor anjing hitam besar berkelahi dengan anjing besar berwarna coklat dan hitam lainnya.,kucing sedang tidur di atas wanita itu,0
2011,4023,4024,seekor anjing hitam besar berkelahi dengan anjing besar berwarna coklat dan hitam lainnya.,Ada beberapa anjing yang berkelahi,1
2012,4025,4026,Sekelompok pemandu sorak bersorak-sorai di lapangan.,Sekelompok pemandu sorak bersorak-sorai.,1
2013,4027,4028,Sekelompok pemandu sorak bersorak-sorai di lapangan.,Dua anak perempuan mengendarai sepeda.,0
2014,4029,4030,Seorang pria tua dengan tongkat berdiri di luar.,Seorang pria berdiri.,1
2015,4031,4032,Seorang pria tua dengan tongkat berdiri di luar.,Seorang pria tua mengendarai sepeda.,0
2016,4033,4034,"Wanita yang mengenakan baret, sedang dalam proses menulis informasi sehubungan dengan apa yang dilihatnya di mikroskop.",seorang wanita menuliskan apa yang dilihatnya,1
2017,4035,4036,"Wanita yang mengenakan baret, sedang dalam proses menulis informasi sehubungan dengan apa yang dilihatnya di mikroskop.",ada seorang anak yang sedang bermain,0
2018,4037,4038,Seorang wanita berambut cokelat dan mengenakan topi hitam sedang melihat ke dalam mikroskop dan menuliskan sesuatu.,Wanita itu sedang berada di salon kecantikan untuk menata rambut dan kukunya,0
2019,4039,4040,Seorang wanita berambut cokelat dan mengenakan topi hitam sedang melihat ke dalam mikroskop dan menuliskan sesuatu.,Wanita itu menggunakan mikroskop dan membuat catatan,1
2020,4041,4042,Seorang wanita yang mengenakan kode dan topi hitam sedang berada di sekolah melihat melalui mikroskop dan membuat catatan.,Guru sedang menulis di papan tulis.,0
2021,4043,4044,Seorang wanita yang mengenakan kode dan topi hitam sedang berada di sekolah melihat melalui mikroskop dan membuat catatan.,Seorang wanita melihat melalui mikroskop.,1
2022,4045,4046,Memastikan bahwa semua yang saya lihat di sini dicatat secara akurat.,Memastikan bahwa semua pakaian bersih dan ditekan.,0
2023,4047,4048,Memastikan bahwa semua yang saya lihat di sini dicatat secara akurat.,Menetapkan bahwa segala sesuatunya dicatat secara akurat.,1
2024,4049,4050,Tiga ekor anjing yang sedang bermain dengan penuh kasih sayang,Anjing-anjing sedang tidur.,0
2025,4051,4052,Tiga ekor anjing yang sedang bermain dengan penuh kasih sayang,Hewan-hewan tersebut saling bersahabat satu sama lain.,1
2026,4053,4054,Seorang pria membantu penumpang naik ke kapal wisata.,Ada orang yang naik perahu wisata.,1
2027,4055,4056,Seorang pria membantu penumpang naik ke kapal wisata.,Perahu wisata tenggelam.,0
2028,4057,4058,Sebuah dermaga besar mengalir ke danau di samping sekelompok orang yang sedang berenang.,Orang-orang berenang di danau,1
2029,4059,4060,Sebuah dermaga besar mengalir ke danau di samping sekelompok orang yang sedang berenang.,Danau es yang tidak memiliki siapa pun di sekelilingnya,0
2030,4061,4062,Seekor anjing hitam menggali salju.,Anjing yang tidur di tempat tidurnya,0
2031,4063,4064,Seekor anjing hitam menggali salju.,Anjing hitam berada di luar,1
2032,4065,4066,Seorang wanita membeli makanan segar dari kios di pasar petani.,Seorang wanita membelanjakan uang.,1
2033,4067,4068,Seorang wanita membeli makanan segar dari kios di pasar petani.,Seorang wanita berada di mal.,0
2034,4069,4070,"Gadis ini terpotong semua jarinya saat mencoba menangkap Frisbee, gagal!",Seorang gadis kehilangan jari-jarinya!,1
2035,4071,4072,"Gadis ini terpotong semua jarinya saat mencoba menangkap Frisbee, gagal!",Seorang anak laki-laki sedang menonton tv.,0
2036,4073,4074,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Wanita yang berolahraga,0
2037,4075,4076,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Sepasang wanita sedang bermain frisbee.,1
2038,4077,4078,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Dua orang wanita sedang bermain game.,1
2039,4079,4080,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Dua wanita yang sedang bermain game,1
2040,4081,4082,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Dua orang wanita sedang duduk di restoran.,0
2041,4083,4084,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Dua orang wanita sedang bermain frisbee bersama.,1
2042,4085,4086,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Sepasang wanita sedang bermain tangkap bola dengan bola bisbol.,0
2043,4087,4088,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Dua wanita duduk di taman,0
2044,4089,4090,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Tiga wanita bermain frisbee,1
2045,4091,4092,"Dua orang wanita sedang bermain frisbee, frisbee di udara hendak ditangkap oleh salah satu wanita.",Dua orang wanita sedang menyaksikan pesawat ruang angkasa terbang di udara.,0
2046,4093,4094,Dua pria bertopi baseball menjual asparagus dan sayuran lainnya dari kios luar ruangan kepada seorang wanita yang membawa tas hijau.,Dua orang pria menjual sayuran di kios luar ruangan.,1
2047,4095,4096,Dua pria bertopi baseball menjual asparagus dan sayuran lainnya dari kios luar ruangan kepada seorang wanita yang membawa tas hijau.,Para pria menjual keju dan mentega buatan sendiri.,0
2048,4097,4098,Wanita muda yang cantik berpose artistik.,Wanita itu sedang berpose.,1
2049,4099,4100,Wanita muda yang cantik berpose artistik.,Wanita itu sudah tua.,0
